external_exercise_id,title,primary_muscles,secondary_muscles,equipment,movement_pattern,body_position,difficulty,sanitized_metadata
23d6cf5e-2f9a-4f78-a962-d22e6fe36aa9,Cable Woodchop (High to Low),[core],[rectus_abdominis serratus_anterior erector_spinae],[cable machine],NULL,NULL,intermediate,map[category:core difficulty:intermediate equipment:[machine] exerciseTypes:[strength core] slug:cable-woodchop-high-to-low-842bc7]
24030adc-de07-4547-a916-24acee3d5a3e,Burpee,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio plyometric hiit] slug:burpee]
24846377-a8c6-4955-86e6-00528b6e2b31,Rack Pulls,[back],[],[barbell],NULL,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:rack-pulls]
24b76364-0eec-4035-b3e0-b7451a94db9f,Hack Squat,[quads],[],[machine],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:hack-squat]
24c4168e-f900-4e8b-8969-cd32dba34d6c,Overhead Squat,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional mobility] slug:overhead-squat]
252e37ea-e936-42a4-ba76-d7ce35e1baa6,Smith Machine Sumo Squat,[quads],[],[machine],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:smith-machine-sumo-squat]
25be107f-a9ec-4007-bb9f-c0a5088e19b5,Incline Barbell Press,[chest],[front_deltoids triceps serratus_anterior],[barbell],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:incline-barbell-press]
25ec2936-1aa7-4fb9-86a3-e3b73ab94e7c,Cable Woodchop low to high,[obliques],[front_deltoids glutes quads serratus_anterior],[cable],NULL,NULL,intermediate,map[category:core difficulty:intermediate equipment:[cable] exerciseTypes:[strength functional core] slug:cable-woodchop-low-to-high-d2e19e]
2608b96f-dbaa-493f-9332-f1bfee45c5d4,Heel Raises toe raises,[calves],[tibialis_anterior soleus hamstrings],[],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[chair] exerciseTypes:[strength balance functional] slug:heel-raises-toe-raises-04e2bc]
26098d10-600c-4876-ac19-e9fcac2ef835,Overhead Cable Rope Extension,[triceps],[],[cable],elbow_extension,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:overhead-cable-rope-extension]
2640441e-fc3e-46e7-87ee-77f25ed81d32,Plank elbow to knee,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core functional] slug:plank-elbow-to-knee]
267b3050-21ec-4d7b-b8b1-d85b88583123,Tree pose (left),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance] slug:tree-pose-left]
26f5654e-6c1f-4418-b336-0317edc13415,Medicine Ball Reverse Crunch,[lower_abs],[hip_flexors obliques transverse_abdominis],[],core,NULL,intermediate,map[category:core difficulty:intermediate equipment:[stability ball] exerciseTypes:[core strength] slug:medicine-ball-reverse-crunch-03536c]
27114339-579a-4a81-a673-52126b81f475,Reverse Plank,[glutes],[rear_deltoids lower_back abs],[bodyweight],core,NULL,beginner,map[category:core difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength isometric calisthenics] slug:reverse-plank-0b31f8]
2763cb57-a57b-4134-9ae4-979414e5d28c,V-Up,[rectus_abdominis],[hip_flexors obliques quadriceps],[bodyweight],NULL,NULL,intermediate,map[category:core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core strength calisthenics] slug:v-up-3c56e4]
27be2ac3-3b68-4ef8-94ab-e6bfb5ba4076,Pendlay Rows,[back],[biceps forearms erector_spinae],[barbell],horizontal_pull,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[barbell] exerciseTypes:[strength functional] slug:pendlay-rows-3423f1]
27e866fb-7cdb-4b24-824c-9ce7778c6ac7,Shoulder taps into ankle taps,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core calisthenics] slug:shoulder-taps-into-ankle-taps]
2811e435-2e2e-4b25-8fbb-57873e05d90d,Split squat (R),[quads],[],[dumbbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength calisthenics] slug:split-squat-r]
284b839e-ec4c-4551-ba9d-afbf32b60330,Push ups to toe touches,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional core] slug:push-ups-to-toe-touches]
288185df-127a-4112-80df-83313767b80e,Toe touch- Posterior thigh,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:toe-touch-posterior-thigh]
292b7c17-cc1f-4753-a690-8caad6e28879,Upward facing dog pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:upward-facing-dog-pose]
2930d41f-177c-4f36-bd91-4867afb85a3b,Dips,[chest],[],[bodyweight],horizontal_push,NULL,NULL,map[category:Push difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:dips]
2964f7d1-8a1f-45b6-887c-a084ceb75072,Shoulder tap burpees,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio plyometric hiit] slug:shoulder-tap-burpees]
29e0d621-73e4-44da-9db7-10302fbe9503,Seated Dumbbell Curl - One Arm - Alternating,[biceps],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:seated-dumbbell-curl-one-arm-alternating]
2a4df469-77c8-4468-92cb-2003c90602dd,Superman extensions,[back],[],[bodyweight],elbow_extension,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:superman-extensions]
2b207100-576f-4029-848e-f71bb05df885,Smith Machine Bent Over Row,[back],[],[machine],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:smith-machine-bent-over-row]
2b2134be-9f7b-42d9-8739-1b24833c5e11,Seated ankle circles,[tibialis_anterior],[calves peroneals tibialis_anterior],[],NULL,NULL,beginner,map[category:mobility difficulty:beginner equipment:[chair] exerciseTypes:[mobility warmup rehabilitation] slug:seated-ankle-circles-ac8508]
2b536297-c5de-4994-b67d-d1adac5f29c0,Warrior II (right),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga strength] slug:warrior-ii-right]
2b82f2db-8edd-4904-af32-6fcf4c0d24d9,Lotus pose,[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:lotus-pose]
2bdda28c-3fe2-4ecb-9a71-945a051d5bbd,Seated Calf Raises,[calves],[],[barbell],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:seated-calf-raises]
2c525222-75e1-4c05-b8ee-f4d2c7d1799e,Side to side push up,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:side-to-side-push-up]
2c7167fd-5e7e-444f-b7a8-291e362e638c,Plank shoulder taps,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core balance] slug:plank-shoulder-taps]
2ca49b40-d285-4dfe-8dba-f51448b46c0a,Step-Ups (Bodyweight),[bodyweight],[glute_med hamstrings calves],[bodyweight],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[calisthenics strength] slug:step-ups-bodyweight-78cf87]
2cb2c89f-5ea0-49f4-8ee3-a24beb2fa192,Squat taps into jump squats,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[plyometric cardio] slug:squat-taps-into-jump-squats]
2dbfdf97-301b-423d-a27c-7485137e50f4,Machine Bicep Curl,[biceps],[],[machine],elbow_flexion,NULL,beginner,map[category:Arms difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:machine-bicep-curl]
2e6e0a8a-ab5d-4f00-a6b4-c1f025190b79,One-Arm Side Laterals (L),[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength] slug:one-arm-side-laterals-l]
2e95c001-ef00-4ecc-85a9-b97841927a29,Kettlebell Row,[ketllebell],[biceps rear_deltoids forearms erector_spinae],[],horizontal_pull,NULL,beginner,map[category:strength difficulty:beginner equipment:[kettlebell] exerciseTypes:[strength] slug:kettlebell-row-b11845]
2ea5aa3e-034c-45a7-862a-d2f324671901,Revolved chair pose (right),[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance] slug:revolved-chair-pose-right]
2fb79823-a759-4ceb-8b16-a26ab3cfb440,Barbell Deadlift,[back],[],[barbell],hip_hinge,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength functional] slug:deadlift-88]
2fc3cb39-6cf3-4133-89fd-6b140c96110f,Spiderman push up,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:spiderman-push-up]
3175c898-09fe-4d02-82c2-de2a3834fdd4,Dumbbell waiter curls,[biceps],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-waiter-curls]
31a0d4f4-2ad8-4f51-b47f-e7dc05e787f3,Barbell Ab Rollout - On Knees,[core],[],[barbell],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[barbell] exerciseTypes:[strength core] slug:barbell-ab-rollout-on-knees]
31acb39d-e5bd-47f6-8895-0d4a17ff2e67,Squat Pulse on Box,[quadriceps],[hip_flexors erector_spinae abs],[],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[box] exerciseTypes:[strength functional isometric] slug:squat-pulse-on-box-d8aa3c]
31f0a2a6-2d44-4c33-bf3a-2d0687b748a4,Bridge pose,[glutes],[hamstrings erector_spinae core],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching mobility] slug:bridge-pose]
322a5b58-ed0d-4d37-8d09-c48a606484fe,Hip stretch (right),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:Full Body difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:hip-stretch-right]
32baa994-5bfa-4fb6-9ff0-07f682410778,Glute Leg Lift,[glutes],[hamstrings core lower_back],[bodyweight],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core functional] slug:glute-leg-lift-cef0f1]
33869887-32ab-4c66-b033-3bef9e5de372,Bodyweight Triceps Extension (with bar),[triceps],[],[bodyweight],elbow_extension,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength] slug:barbell-triceps-extension]
339d8f8f-18e3-452a-ae66-f2b098382a84,Preacher Curl Dumbbell,[biceps],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:preacher-curl-dumbbell]
339e91e9-a7a1-4ee1-a97b-6a5ec3f71684,Standing knee thrusts,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio functional] slug:standing-knee-thrusts]
3433c651-a0f5-40cb-bdd8-3029f3ba15c5,Dumbbell External Rotation,[full_body],[],[dumbbell],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength rehabilitation] slug:dumbbell-external-rotation]
34d8d81b-5883-4a90-bc74-4f1ec0cbce91,Preacher Curl EZ-Bar,[biceps],[],[barbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:preacher-curl-ez-bar]
35b16467-8817-4c28-b84c-a1f47b1734cd,Dumbbell pistol squats,[quads],[],[dumbbell],knee_dominant,NULL,advanced,map[category:Legs difficulty:advanced equipment:[dumbbell] exerciseTypes:[strength balance] slug:dumbbell-pistol-squats]
36034a77-8bbc-46c9-bf91-1c310704bf3b,Knee raise marches,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:knee-raise-marches]
3620635f-3fcb-4552-8959-dc6ec09d9ea2,A steps,[hip_flexors],[hamstrings tibialis_anterior front_deltoids],[bodyweight],NULL,NULL,intermediate,map[category:cardio difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio plyometric warmup] slug:a-steps-576b25]
364dc379-ca4e-4fe2-9d95-684619a8b693,Plank in and outs,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core cardio] slug:plank-in-and-outs]
36aec113-771d-4ec9-854f-81f29e00cdd2,Overhead Lunge,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional] slug:overhead-lunge]
371215cb-72ef-4039-8192-472234289504,Pec Deck Fly,[chest],[],[machine],NULL,NULL,beginner,map[category:Chest difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:pec-deck-fly]
372da9df-3ee6-450c-ae97-743968d27d71,Concentration Hammer Curl,[biceps],[],[dumbbell],elbow_flexion,NULL,beginner,map[category:Arms difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength] slug:concentration-hammer-curl]
3730e7c4-d50d-4986-88ea-aba97ccf9b8c,Tucked L-sit hold (Hanging),[core],[],[bodyweight],NULL,NULL,advanced,map[category:Core difficulty:advanced equipment:[bodyweight] exerciseTypes:[isometric core] slug:tucked-l-sit-hold-hanging]
3798bfae-4ad3-404c-969d-0eeb2fcbdd56,Side hurdel jumps to mountain climbers,[core],[],[bodyweight],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[cardio plyometric hiit] slug:side-hurdel-jumps-to-mountain-climbers]
37b88680-2d07-424c-b1cb-8c1a3384e8dc,Squat,[quads],[calves hip_flexors abs],[bodyweight],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength functional calisthenics] slug:squat-904def]
37e6d334-06b4-4068-a9e4-5b806cbec2b6,Half moon (left),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance] slug:half-moon-left]
383d7e55-3ec7-4908-8298-96bc42aeebe9,Dumbbell Arnold Press,[shoulders],[triceps_long_head upper_chest serratus_anterior],[dumbbell],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-arnold-press-4db2d1]
38530004-f20d-4895-8deb-ab02ebac1edf,Get ups with Jump,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio] slug:get-ups-with-jump]
3882e700-1ad7-4b71-932a-6ee8983e50b2,Pike push ups,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:pike-push-ups]
38c0d9e4-7f97-4e8f-8d26-650ca542e1c2,Tiger pose (left),[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga mobility] slug:tiger-pose-left]
38ef796b-7e3c-4370-9452-72b924837216,Plank Side Arm Reach Dynamic,[obliques],[front_deltoids glute_med triceps],[bodyweight],core,NULL,beginner,map[category:core difficulty:beginner equipment:[bodyweight] exerciseTypes:[core strength functional] slug:plank-side-arm-reach-dynamic-838196]
3901065d-a926-4d63-9306-0f14eb731d7c,Hammer Curls,[biceps],[brachialis brachioradialis forearm_flexors],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:hammer-curls]
3941270c-ad35-40bf-9906-e9c6d24ba777,Leg Extension,[quads],[hip_flexors tibialis_anterior core],[machine],knee_dominant,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:leg-extension]
396dee3e-b0b6-409b-a331-47d3bd121ac8,Pyramid pose (left),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:pyramid-pose-left]
39a6eaa7-efb4-455f-942f-e53ed5a9b526,Plank jacks,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core cardio] slug:plank-jacks]
39e71f53-4d30-4cb0-a6dc-16411d33bff0,Half frog pose (right),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:half-frog-pose-right]
3ad63b44-3e91-44cb-a39d-45aa9d50817c,Side Plank,[abs],[lateral_deltoids adductors],[bodyweight],core,NULL,intermediate,map[category:core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[] slug:side-plank-48ec26]
3add251e-6e58-4f80-902c-ab32e0b61966,Dips on bench 2,[chest],[],[bodyweight bench],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:dips-on-bench-2]
3adef0aa-9687-4cd0-acf6-410c9fa4ba76,Cable Crossover (Mid),[chest],[front_deltoids biceps pectoralis_minor],[cable machine],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:cable-crossover-mid-b24dfe]
3b3e0a86-56b7-4d15-92ff-11dfaf108147,Elevated push up,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:elevated-push-up]
